ID,label
5797,7
5798,7
5799,3
5800,8
5801,4
5802,6
5803,4
5804,0
5805,7
5806,4
5807,2
5808,3
5809,9
5810,7
5811,0
5812,2
5813,3
5814,9
5815,4
5816,1
5817,0
5818,1
5819,2
5820,0
5821,6
5822,7
5823,6
5824,9
5825,7
5826,8
5827,9
5828,4
5829,1
5830,1
5831,9
5832,3
5833,9
5834,0
5835,0
5836,1
5837,5
5838,2
5839,4
5840,4
5841,1
5842,5
5843,4
5844,5
5845,2
5846,2
5847,4
5848,2
5849,6
5850,0
5851,1
5852,2
5853,6
5854,7
5855,0
5856,8
5857,3
5858,4
5859,3
5860,9
5861,7
5862,2
5863,1
5864,8
5865,9
5866,9
5867,1
5868,6
5869,4
5870,4
5871,1
5872,5
5873,0
5874,9
5875,6
5876,0
5877,0
5878,3
5879,5
5880,4
5881,7
5882,9
5883,2
5884,6
5885,1
5886,3
5887,9
5888,6
5889,6
5890,3
5891,7
5892,7
5893,1
5894,5
5895,1
5896,7
5897,2
5898,9
5899,5
5900,4
5901,8
5902,6
5903,7
5904,6
5905,6
5906,3
5907,5
5908,9
5909,2
5910,5
5911,6
5912,8
5913,9
5914,0
5915,0
5916,8
5917,4
5918,2
5919,2
5920,8
5921,2
5922,6
5923,2
5924,1
5925,3
5926,4
5927,3
5928,2
5929,1
5930,3
5931,8
5932,3
5933,1
5934,7
5935,8
5936,5
5937,7
5938,1
5939,9
5940,3
5941,1
5942,3
5943,9
5944,5
5945,6
5946,5
5947,0
5948,1
5949,0
5950,7
5951,9
5952,7
5953,1
5954,5
5955,2
5956,3
5957,8
5958,8
5959,2
5960,3
5961,9
5962,3
5963,1
5964,6
5965,3
5966,9
5967,7
5968,4
5969,8
5970,9
5971,9
5972,9
5973,5
5974,7
5975,1
5976,8
5977,8
5978,7
5979,1
5980,8
5981,6
5982,3
5983,7
5984,9
5985,7
5986,7
5987,3
5988,8
5989,1
5990,3
5991,2
5992,7
5993,3
5994,9
5995,6
5996,4
5997,5
5998,8
5999,4
6000,2
6001,0
6002,9
6003,3
6004,6
6005,9
6006,1
6007,3
6008,8
6009,1
6010,3
6011,9
6012,8
6013,5
6014,9
6015,2
6016,9
6017,9
6018,0
6019,5
6020,6
6021,9
6022,7
6023,2
6024,6
6025,1
6026,6
6027,7
6028,7
6029,0
6030,2
6031,0
6032,9
6033,6
6034,3
6035,6
6036,6
6037,4
6038,7
6039,3
6040,5
6041,7
6042,3
6043,1
6044,3
6045,9
6046,0
6047,6
6048,7
6049,2
6050,6
6051,4
6052,5
6053,6
6054,4
6055,2
6056,1
6057,1
6058,5
6059,7
6060,1
6061,2
6062,8
6063,6
6064,0
6065,3
6066,5
6067,1
6068,2
6069,3
6070,0
6071,8
6072,2
6073,5
6074,0
6075,9
6076,3
6077,8
6078,1
6079,8
6080,2
6081,2
6082,1
6083,9
6084,4
6085,0
6086,1
6087,0
6088,1
6089,1
6090,0
6091,2
6092,1
6093,4
6094,5
6095,0
6096,5
6097,5
6098,0
6099,3
6100,1
6101,7
6102,5
6103,6
6104,1
6105,1
6106,5
6107,0
6108,8
6109,1
6110,8
6111,0
6112,9
6113,8
6114,3
6115,4
6116,0
6117,7
6118,4
6119,5
6120,9
6121,0
6122,6
6123,6
6124,5
6125,1
6126,1
6127,3
6128,2
6129,1
6130,0
6131,7
6132,7
6133,9
6134,3
6135,2
6136,0
6137,1
6138,8
6139,1
6140,7
6141,1
6142,6
6143,4
6144,8
6145,2
6146,8
6147,6
6148,8
6149,3
6150,6
6151,4
6152,6
6153,1
6154,9
6155,3
6156,8
6157,9
6158,3
6159,3
6160,5
6161,0
6162,4
6163,5
6164,2
6165,0
6166,8
6167,9
6168,7
6169,5
6170,5
6171,5
6172,6
6173,0
6174,7
6175,4
6176,6
6177,8
6178,5
6179,8
6180,7
6181,4
6182,3
6183,6
6184,2
6185,3
6186,3
6187,6
6188,3
6189,0
6190,1
6191,6
6192,6
6193,8
6194,3
6195,7
6196,9
6197,9
6198,6
6199,0
6200,3
6201,1
6202,9
6203,8
6204,6
6205,6
6206,0
6207,1
6208,2
6209,1
6210,2
6211,6
6212,6
6213,3
6214,2
6215,9
6216,7
6217,7
6218,3
6219,5
6220,0
6221,0
6222,7
6223,9
6224,3
6225,6
6226,4
6227,2
6228,8
6229,6
6230,7
6231,5
6232,9
6233,5
6234,6
6235,2
6236,2
6237,9
6238,8
6239,9
6240,5
6241,4
6242,1
6243,3
6244,2
6245,0
6246,5
6247,3
6248,9
6249,6
6250,5
6251,2
6252,1
6253,0
6254,5
6255,3
6256,2
6257,2
6258,2
6259,4
6260,3
6261,9
6262,8
6263,1
6264,8
6265,8
6266,2
6267,6
6268,9
6269,0
6270,5
6271,7
6272,2
6273,4
6274,5
6275,3
6276,0
6277,6
6278,9
6279,7
6280,4
6281,7
6282,4
6283,6
6284,4
6285,2
6286,8
6287,7
6288,5
6289,3
6290,4
6291,0
6292,7
6293,7
6294,7
6295,9
6296,4
6297,0
6298,1
6299,1
6300,0
6301,6
6302,4
6303,5
6304,7
6305,5
6306,7
6307,0
6308,0
6309,7
6310,6
6311,4
6312,1
6313,0
6314,2
6315,4
6316,7
6317,3
6318,1
6319,2
6320,5
6321,2
6322,7
6323,1
6324,5
6325,7
6326,3
6327,9
6328,3
6329,7
6330,7
6331,4
6332,7
6333,8
6334,8
6335,5
6336,6
6337,5
6338,9
6339,3
6340,5
6341,4
6342,5
6343,1
6344,6
6345,4
6346,2
6347,2
6348,6
6349,3
6350,1
6351,1
6352,1
6353,5
6354,6
6355,9
6356,2
6357,3
6358,7
6359,5
6360,0
6361,1
6362,8
6363,2
6364,4
6365,0
6366,2
6367,6
6368,7
6369,2
6370,8
6371,3
6372,4
6373,3
6374,5
6375,8
6376,5
6377,7
6378,6
6379,8
6380,2
6381,6
6382,9
6383,5
6384,5
6385,3
6386,3
6387,9
6388,9
6389,0
6390,3
6391,8
6392,9
6393,1
6394,2
6395,1
6396,7
6397,0
6398,9
6399,0
6400,4
6401,2
6402,2
6403,4
6404,0
6405,2
6406,7
6407,8
6408,5
6409,7
6410,8
6411,5
6412,6
6413,0
6414,8
6415,1
6416,5
6417,2
6418,4
6419,3
6420,9
6421,0
6422,3
6423,2
6424,6
6425,6
6426,6
6427,3
6428,3
6429,2
6430,5
6431,1
6432,3
6433,3
6434,5
6435,0
6436,7
6437,4
6438,7
6439,3
6440,0
6441,8
6442,7
6443,6
6444,2
6445,0
6446,3
6447,0
6448,1
6449,7
6450,7
6451,1
6452,7
6453,9
6454,7
6455,9
6456,3
6457,2
6458,0
6459,3
6460,5
6461,8
6462,6
6463,1
6464,1
6465,0
6466,2
6467,7
6468,6
6469,7
6470,8
6471,5
6472,4
6473,4
6474,6
6475,8
6476,9
6477,9
6478,8
6479,8
6480,3
6481,4
6482,4
6483,4
6484,4
6485,6
6486,4
6487,2
6488,5
6489,9
6490,2
6491,2
6492,3
6493,2
6494,2
6495,1
6496,8
6497,8
6498,5
6499,6
6500,9
6501,7
6502,5
6503,0
6504,6
6505,8
6506,1
6507,2
6508,6
6509,7
6510,8
6511,7
6512,3
6513,9
6514,4
6515,9
6516,6
6517,0
6518,8
6519,4
6520,2
6521,5
6522,5
6523,1
6524,8
6525,9
6526,3
6527,8
6528,2
6529,6
6530,7
6531,7
6532,8
6533,2
6534,9
6535,0
6536,9
6537,2
6538,7
6539,0
6540,2
6541,6
6542,4
6543,3
6544,9
6545,8
6546,8
6547,9
6548,0
6549,9
6550,7
6551,1
6552,4
6553,1
6554,7
6555,2
6556,0
6557,2
6558,3
6559,9
6560,9
6561,1
6562,8
6563,5
6564,2
6565,9
6566,1
6567,0
6568,6
6569,4
6570,3
6571,6
6572,0
6573,6
6574,1
6575,0
6576,5
6577,1
6578,9
6579,5
6580,7
6581,6
6582,2
6583,8
6584,6
6585,9
6586,5
6587,5
6588,7
6589,8
6590,9
6591,9
6592,6
6593,9
6594,8
6595,2
6596,7
6597,4
6598,1
6599,3
6600,6
6601,4
6602,3
6603,7
6604,6
6605,7
6606,7
6607,3
6608,4
6609,6
6610,5
6611,2
6612,3
6613,6
6614,7
6615,4
6616,2
6617,8
6618,1
6619,1
6620,5
6621,4
6622,2
6623,2
6624,0
6625,4
6626,3
6627,8
6628,3
6629,8
6630,0
6631,7
6632,7
6633,9
6634,5
6635,6
6636,2
6637,4
6638,8
6639,1
6640,8
6641,0
6642,9
6643,4
6644,7
6645,1
6646,1
6647,8
6648,0
6649,3
6650,9
6651,8
6652,5
6653,9
6654,8
6655,0
6656,0
6657,0
6658,3
6659,4
6660,1
6661,2
6662,9
6663,9
6664,2
6665,2
6666,6
6667,2
6668,0
6669,1
6670,6
6671,2
6672,9
6673,7
6674,1
6675,7
6676,5
6677,6
6678,9
6679,5
6680,1
6681,0
6682,2
6683,1
6684,0
6685,3
6686,1
6687,5
6688,2
6689,8
6690,9
6691,3
6692,3
6693,1
6694,7
6695,9
6696,6
6697,8
6698,8
6699,8
6700,7
6701,6
6702,4
6703,9
6704,8
6705,3
6706,6
6707,1
6708,6
6709,7
6710,4
6711,1
6712,1
6713,5
6714,2
6715,5
6716,2
6717,8
6718,7
6719,9
6720,8
6721,4
6722,2
6723,5
6724,8
6725,6
6726,3
6727,7
6728,9
6729,7
6730,4
6731,9
6732,8
6733,6
6734,0
6735,4
6736,8
6737,4
6738,6
6739,3
6740,5
6741,2
6742,7
6743,5
6744,4
6745,3
6746,4
6747,9
6748,7
6749,9
6750,9
6751,4
6752,1
6753,6
6754,3
6755,9
6756,7
6757,0
6758,0
6759,1
6760,9
6761,6
6762,0
6763,6
6764,8
6765,9
6766,2
6767,4
6768,9
6769,2
6770,5
6771,3
6772,8
6773,8
6774,4
6775,0
6776,0
6777,0
6778,5
6779,8
6780,6
6781,8
6782,2
6783,1
6784,4
6785,8
6786,2
6787,2
6788,2
6789,2
6790,9
6791,4
6792,9
6793,9
6794,0
6795,5
6796,3
6797,2
6798,6
6799,8
6800,2
6801,4
6802,0
6803,9
6804,7
6805,4
6806,4
6807,3
6808,2
6809,9
6810,4
6811,4
6812,1
6813,4
6814,1
6815,7
6816,8
6817,3
6818,0
6819,1
6820,4
6821,0
6822,9
6823,4
6824,3
6825,2
6826,3
6827,7
6828,4
6829,1
6830,7
6831,3
6832,5
6833,8
6834,5
6835,5
6836,5
6837,1
6838,4
6839,2
6840,6
6841,9
6842,8
6843,0
6844,3
6845,7
6846,6
6847,4
6848,4
6849,0
6850,0
6851,7
6852,7
6853,4
6854,5
6855,4
6856,9
6857,0
6858,5
6859,9
6860,9
6861,9
6862,2
6863,9
6864,4
6865,7
6866,8
6867,4
6868,3
6869,5
6870,8
6871,1
6872,7
6873,1
6874,2
6875,1
6876,6
6877,8
6878,4
6879,1
6880,3
6881,3
6882,7
6883,8
6884,9
6885,6
6886,4
6887,3
6888,8
6889,0
6890,5
6891,3
6892,9
6893,2
6894,9
6895,2
6896,6
6897,8
6898,8
6899,5
6900,3
6901,9
6902,2
6903,8
6904,5
6905,6
6906,8
6907,2
6908,0
6909,1
6910,9
6911,2
6912,9
6913,4
6914,6
6915,5
6916,9
6917,2
6918,9
6919,5
6920,1
6921,0
6922,0
6923,9
6924,7
6925,8
6926,9
6927,7
6928,7
6929,8
6930,7
6931,0
6932,9
6933,3
6934,8
6935,8
6936,7
6937,4
6938,3
6939,8
6940,2
6941,4
6942,9
6943,9
6944,1
6945,1
6946,4
6947,9
6948,1
6949,0
6950,2
6951,4
6952,5
6953,7
6954,7
6955,7
6956,8
6957,2
6958,7
6959,4
6960,8
6961,2
6962,1
6963,8
6964,0
6965,2
6966,1
6967,0
6968,3
6969,7
6970,6
6971,8
6972,8
6973,0
6974,9
6975,0
6976,2
6977,6
6978,0
6979,5
6980,1
6981,0
6982,4
6983,5
6984,5
6985,6
6986,9
6987,4
6988,0
6989,0
6990,6
6991,2
6992,0
6993,4
6994,0
6995,1
6996,4
6997,8
6998,9
6999,6
7000,6
7001,6
7002,0
7003,4
7004,2
7005,3
7006,3
7007,2
7008,4
7009,1
7010,8
7011,3
7012,6
7013,2
7014,4
7015,5
7016,7
7017,9
7018,6
7019,4
7020,9
7021,5
7022,1
7023,7
7024,7
7025,2
7026,6
7027,9
7028,9
7029,8
7030,1
7031,2
7032,3
7033,7
7034,7
7035,0
7036,6
7037,1
7038,3
7039,2
7040,6
7041,0
7042,8
7043,7
7044,0
7045,4
7046,6
7047,1
7048,3
7049,6
7050,5
7051,4
7052,8
7053,4
7054,6
7055,3
7056,9
7057,2
7058,4
7059,9
7060,1
7061,8
7062,9
7063,4
7064,2
7065,9
7066,1
7067,1
7068,6
7069,0
7070,8
7071,5
7072,4
7073,1
7074,9
7075,5
7076,9
7077,5
7078,0
7079,7
7080,2
7081,3
7082,7
7083,1
7084,7
7085,0
7086,9
7087,4
7088,3
7089,6
7090,1
7091,9
7092,0
7093,5
7094,4
7095,6
7096,7
7097,3
7098,5
7099,7
7100,1
7101,4
7102,7
7103,8
7104,7
7105,4
7106,6
7107,9
7108,2
7109,6
7110,4
7111,2
7112,7
7113,7
7114,5
7115,6
7116,1
7117,6
7118,7
7119,5
7120,7
7121,0
7122,4
7123,1
7124,8
7125,4
7126,4
7127,3
7128,6
7129,5
7130,7
7131,1
7132,0
7133,1
7134,0
7135,1
7136,1
7137,0
7138,1
7139,8
7140,0
7141,0
7142,8
7143,8
7144,2
7145,1
7146,4
7147,0
7148,8
7149,9
7150,8
7151,8
7152,5
7153,8
7154,2
7155,5
7156,3
7157,8
7158,9
7159,2
7160,9
7161,1
7162,7
7163,0
7164,4
7165,4
7166,8
7167,8
7168,9
7169,6
7170,0
7171,7
7172,1
7173,0
7174,9
7175,9
7176,6
7177,7
7178,2
7179,7
7180,4
7181,4
7182,0
7183,9
7184,3
7185,3
7186,9
7187,2
7188,0
7189,7
7190,0
7191,7
7192,9
7193,8
7194,4
7195,7
7196,5
7197,5
7198,7
7199,1
7200,1
7201,2
7202,1
7203,0
7204,4
7205,7
7206,3
7207,7
7208,9
7209,2
7210,3
7211,5
7212,6
7213,8
7214,2
7215,9
7216,2
7217,5
7218,4
7219,7
7220,0
7221,6
7222,7
7223,2
7224,5
7225,9
7226,8
7227,5
7228,3
7229,1
7230,5
7231,5
7232,5
7233,0
7234,1
7235,1
7236,0
7237,4
7238,8
7239,1
7240,7
7241,6
7242,6
7243,0
7244,7
7245,9
7246,1
7247,4
7248,3
7249,5
7250,4
7251,2
7252,5
7253,7
7254,1
7255,1
7256,0
7257,8
7258,0
7259,3
7260,6
7261,6
7262,4
7263,6
7264,3
7265,7
7266,5
7267,8
7268,1
7269,2
7270,2
7271,9
7272,5
7273,9
7274,9
7275,1
7276,4
7277,0
7278,4
7279,7
7280,9
7281,9
7282,4
7283,5
7284,2
7285,6
7286,6
7287,0
7288,1
7289,3
7290,9
7291,4
7292,1
7293,3
7294,5
7295,8
7296,5
7297,0
7298,7
7299,4
7300,3
7301,7
7302,0
7303,4
7304,6
7305,8
7306,9
7307,5
7308,0
7309,7
7310,3
7311,9
7312,4
7313,5
7314,9
7315,3
7316,4
7317,1
7318,6
7319,2
7320,9
7321,5
7322,5
7323,6
7324,0
7325,6
7326,9
7327,7
7328,6
7329,7
7330,8
7331,0
7332,7
7333,2
7334,9
7335,9
7336,0
7337,0
7338,8
7339,5
7340,3
7341,3
7342,1
7343,8
7344,5
7345,3
7346,9
7347,7
7348,0
7349,4
7350,8
7351,2
7352,2
7353,1
7354,3
7355,9
7356,2
7357,4
7358,5
7359,2
7360,0
7361,1
7362,0
7363,5
7364,6
7365,7
7366,3
7367,1
7368,1
7369,1
7370,7
7371,9
7372,9
7373,7
7374,3
7375,9
7376,5
7377,5
7378,0
7379,9
7380,2
7381,4
7382,5
7383,1
7384,8
7385,2
7386,8
7387,5
7388,1
7389,2
7390,2
7391,0
7392,3
7393,7
7394,4
7395,1
7396,4
7397,1
7398,1
7399,2
7400,6
7401,4
7402,0
7403,3
7404,9
7405,4
7406,1
7407,2
7408,0
7409,0
7410,1
7411,6
7412,6
7413,3
7414,7
7415,7
7416,2
7417,7
7418,8
7419,6
7420,6
7421,1
7422,3
7423,6
7424,9
7425,0
7426,4
7427,6
7428,0
7429,0
7430,9
7431,1
7432,2
7433,6
7434,0
7435,0
7436,6
7437,8
7438,4
7439,7
7440,6
7441,1
7442,9
7443,6
7444,7
7445,3
7446,3
7447,1
7448,2
7449,1
7450,5
7451,3
7452,6
7453,6
7454,5
7455,3
7456,3
7457,0
7458,0
7459,3
7460,2
7461,2
7462,2
7463,2
7464,7
7465,1
7466,6
7467,9
7468,2
7469,8
7470,2
7471,1
7472,0
7473,1
7474,3
7475,4
7476,6
7477,4
7478,2
7479,0
7480,5
7481,6
7482,7
7483,8
7484,1
7485,5
7486,1
7487,0
7488,3
7489,8
7490,8
7491,3
7492,0
7493,1
7494,8
7495,3
7496,7
7497,8
7498,2
7499,9
7500,1
7501,7
7502,3
7503,4
7504,4
7505,5
7506,5
7507,7
7508,6
7509,4
7510,2
7511,4
7512,6
7513,2
7514,0
7515,0
7516,2
7517,9
7518,7
7519,2
7520,9
7521,2
7522,2
7523,9
7524,8
7525,5
7526,9
7527,1
7528,3
7529,7
7530,3
7531,6
7532,3
7533,0
7534,5
7535,2
7536,7
7537,6
7538,7
7539,7
7540,6
7541,7
7542,3
7543,8
7544,1
7545,5
7546,2
7547,1
7548,0
7549,0
7550,2
7551,7
7552,2
7553,8
7554,6
7555,1
7556,8
7557,7
7558,2
7559,0
7560,9
7561,1
7562,4
7563,6
7564,0
7565,1
7566,0
7567,5
7568,0
7569,6
7570,3
7571,9
7572,7
7573,8
7574,0
7575,2
7576,6
7577,6
7578,0
7579,4
7580,6
7581,4
7582,3
7583,3
7584,6
7585,2
7586,8
7587,0
7588,7
7589,9
7590,2
7591,1
7592,7
7593,8
7594,6
7595,3
7596,1
7597,7
7598,8
7599,2
7600,6
7601,1
7602,0
7603,1
7604,0
7605,5
7606,3
7607,0
7608,2
7609,9
7610,8
7611,3
7612,4
7613,7
7614,1
7615,5
7616,8
7617,1
7618,2
7619,1
7620,0
7621,7
7622,7
7623,6
7624,0
7625,9
7626,9
7627,1
7628,2
7629,2
7630,1
7631,1
7632,2
7633,4
7634,4
7635,1
7636,6
7637,1
7638,3
7639,8
7640,2
7641,7
7642,1
7643,7
7644,9
7645,3
7646,3
7647,4
7648,6
7649,4
7650,0
7651,4
7652,8
7653,7
7654,0
7655,6
7656,4
7657,4
7658,5
7659,9
7660,9
7661,1
7662,7
7663,2
7664,3
7665,4
7666,4
7667,6
7668,1
7669,0
7670,4
7671,8
7672,3
7673,2
7674,1
7675,0
7676,2
7677,1
7678,7
7679,6
7680,5
7681,6
7682,7
7683,7
7684,8
7685,8
7686,0
7687,5
7688,5
7689,8
7690,7
7691,6
7692,3
7693,2
7694,6
7695,2
7696,3
7697,7
7698,1
7699,2
7700,5
7701,9
7702,1
7703,9
7704,9
7705,0
7706,3
7707,8
7708,8
7709,5
7710,6
7711,1
7712,8
7713,4
7714,0
7715,9
7716,0
7717,9
7718,3
7719,8
7720,4
7721,0
7722,8
7723,2
7724,2
7725,7
7726,5
7727,6
7728,9
7729,9
7730,0
7731,4
7732,2
7733,5
7734,3
7735,3
7736,3
7737,2
7738,4
7739,3
7740,7
7741,4
7742,6
7743,9
7744,6
7745,9
7746,8
7747,7
7748,9
7749,7
7750,1
7751,5
7752,1
7753,5
7754,2
7755,8
7756,5
7757,2
7758,6
7759,6
7760,9
7761,6
7762,2
7763,8
7764,1
7765,3
7766,0
7767,8
7768,0
7769,6
7770,4
7771,5
7772,1
7773,4
7774,9
7775,1
7776,7
7777,0
7778,6
7779,2
7780,9
7781,1
7782,6
7783,7
7784,7
7785,0
7786,4
7787,2
7788,1
7789,6
7790,1
7791,6
7792,1
7793,9
7794,2
7795,5
7796,1
7797,0
7798,3
7799,1
7800,4
7801,1
7802,8
7803,6
7804,7
7805,5
7806,2
7807,4
7808,4
7809,2
7810,2
7811,5
7812,9
7813,5
7814,6
7815,3
7816,2
7817,7
7818,1
7819,5
7820,6
7821,9
7822,7
7823,6
7824,9
7825,5
7826,4
7827,8
7828,2
7829,2
7830,8
7831,8
7832,0
7833,0
7834,4
7835,5
7836,5
7837,1
7838,3
7839,1
7840,6
7841,3
7842,9
7843,9
7844,9
7845,2
7846,4
7847,2
7848,0
7849,8
7850,3
7851,2
7852,7
7853,2
7854,5
7855,8
7856,8
7857,7
7858,5
7859,1
7860,6
7861,5
7862,6
7863,8
7864,4
7865,3
7866,8
7867,0
7868,5
7869,2
7870,3
7871,3
7872,8
7873,8
7874,2
7875,1
7876,8
7877,3
7878,5
7879,2
7880,1
7881,1
7882,3
7883,5
7884,0
7885,6
7886,2
7887,8
7888,4
7889,9
7890,3
7891,0
7892,5
7893,0
7894,1
7895,9
7896,2
7897,7
7898,3
7899,5
7900,7
7901,3
7902,1
7903,1
7904,7
7905,5
7906,9
7907,8
7908,7
7909,9
7910,2
7911,9
7912,5
7913,3
7914,3
7915,3
7916,3
7917,5
7918,6
7919,8
7920,4
7921,0
7922,6
7923,0
7924,8
7925,1
7926,8
7927,2
7928,0
7929,8
7930,6
7931,7
7932,9
7933,3
7934,7
7935,8
7936,8
7937,6
7938,9
7939,7
7940,1
7941,8
7942,1
7943,0
7944,7
7945,7
7946,3
7947,9
7948,4
7949,5
7950,1
7951,2
7952,2
7953,3
7954,1
7955,6
7956,9
7957,9
7958,1
7959,1
7960,5
7961,6
7962,5
7963,9
7964,6
7965,1
7966,0
7967,3
7968,4
7969,0
7970,1
7971,6
7972,0
7973,4
7974,3
7975,1
7976,8
7977,2
7978,9
7979,2
7980,7
7981,9
7982,6
7983,6
7984,3
7985,3
7986,8
7987,5
7988,8
7989,7
7990,0
7991,0
7992,6
7993,1
7994,0
7995,6
7996,5
7997,8
7998,9
7999,8
8000,1
8001,9
8002,7
8003,1
8004,2
8005,3
8006,2
8007,1
8008,9
8009,5
8010,7
8011,4
8012,6
8013,4
8014,1
8015,8
8016,7
8017,7
8018,1
8019,0
8020,5
8021,9
8022,7
8023,3
8024,3
8025,9
8026,9
8027,2
8028,0
8029,8
8030,4
8031,7
8032,6
8033,9
8034,4
8035,0
8036,3
8037,4
8038,5
8039,4
8040,2
8041,6
8042,0
8043,8
8044,5
8045,9
8046,2
8047,1
8048,1
8049,8
8050,7
8051,5
8052,1
8053,9
8054,7
8055,9
8056,2
8057,1
8058,5
8059,9
8060,9
8061,6
8062,1
8063,1
8064,9
8065,7
8066,0
8067,2
8068,8
8069,8
8070,3
8071,4
8072,3
8073,4
8074,4
8075,5
8076,7
8077,0
8078,0
8079,7
8080,0
8081,2
8082,3
8083,1
8084,8
8085,3
8086,7
8087,0
8088,6
8089,1
8090,9
8091,7
8092,6
8093,9
8094,3
8095,7
8096,8
8097,5
8098,7
8099,4
8100,0
8101,9
8102,1
8103,3
8104,1
8105,5
8106,3
8107,0
8108,2
8109,4
8110,7
8111,2
8112,6
8113,5
8114,1
8115,3
8116,3
8117,1
8118,2
8119,3
8120,8
8121,3
8122,7
8123,5
8124,9
8125,6
8126,5
8127,8
8128,7
8129,6
8130,9
8131,5
8132,5
8133,3
8134,8
8135,9
8136,7
8137,7
8138,7
8139,6
8140,9
8141,0
8142,2
8143,2
8144,9
8145,6
8146,4
8147,0
8148,8
8149,3
8150,6
8151,9
8152,3
8153,8
8154,6
8155,0
8156,8
8157,9
8158,0
8159,4
8160,0
8161,0
8162,6
8163,9
8164,7
8165,6
8166,9
8167,0
8168,2
8169,1
8170,6
8171,5
8172,4
8173,6
8174,7
8175,2
8176,6
8177,9
8178,6
8179,0
8180,9
8181,1
8182,0
8183,3
8184,9
8185,1
8186,3
8187,3
8188,0
8189,7
8190,1
8191,9
8192,0
8193,5
8194,4
8195,6
8196,0
8197,8
8198,0
8199,7
8200,2
8201,4
8202,6
8203,3
8204,7
8205,2
8206,4
8207,7
8208,7
8209,6
8210,9
8211,6
8212,8
8213,5
8214,7
8215,1
8216,1
8217,0
8218,4
8219,3
8220,5
8221,5
8222,6
8223,0
8224,1
8225,2
8226,3
8227,4
8228,3
8229,8
8230,2
8231,7
8232,7
8233,8
8234,6
8235,0
8236,6
8237,6
8238,4
8239,8
8240,5
8241,9
8242,0
8243,4
8244,2
8245,8
8246,9
8247,1
8248,6
8249,6
8250,7
8251,6
8252,3
8253,6
8254,2
8255,8
8256,6
8257,1
8258,7
8259,3
8260,0
8261,2
8262,2
8263,1
8264,1
8265,6
8266,6
8267,7
8268,4
8269,8
8270,5
8271,3
8272,1
8273,6
8274,4
8275,2
8276,7
8277,8
8278,4
8279,7
8280,5
8281,2
8282,6
8283,2
8284,8
8285,1
8286,9
8287,5
8288,6
8289,8
8290,2
8291,8
8292,5
8293,3
8294,5
8295,4
8296,4
8297,7
8298,6
8299,3
8300,5
8301,5
8302,4
8303,4
8304,7
8305,6
8306,5
8307,5
8308,2
8309,4
8310,3
8311,3
8312,6
8313,3
8314,2
8315,4
8316,3
8317,0
8318,8
8319,1
8320,4
8321,1
8322,8
8323,7
8324,4
8325,5
8326,7
8327,7
8328,6
8329,9
8330,1
8331,1
8332,3
8333,0
8334,4
8335,4
8336,8
8337,8
8338,5
8339,7
8340,8
8341,2
8342,2
8343,8
8344,8
8345,1
8346,9
8347,5
8348,0
8349,1
8350,9
8351,0
8352,9
8353,0
8354,6
8355,2
8356,1
8357,8
8358,1
8359,1
8360,3
8361,4
8362,4
8363,0
8364,5
8365,2
8366,1
8367,7
8368,2
8369,9
8370,8
8371,8
8372,9
8373,2
8374,8
8375,9
8376,1
8377,8
8378,2
8379,7
8380,5
8381,6
8382,7
8383,0
8384,8
8385,3
8386,4
8387,9
8388,8
8389,5
8390,3
8391,7
8392,6
8393,6
8394,3
8395,4
8396,4
8397,7
8398,8
8399,3
8400,6
8401,1
8402,7
8403,4
8404,8
8405,6
8406,0
8407,2
8408,7
8409,7
8410,4
8411,4
8412,2
8413,1
8414,5
8415,5
8416,1
8417,6
8418,2
8419,0
8420,3
8421,3
8422,6
8423,7
8424,4
8425,0
8426,8
8427,0
8428,8
8429,1
8430,9
8431,0
8432,4
8433,7
8434,6
8435,3
8436,1
8437,7
8438,7
8439,2
8440,1
8441,5
8442,7
8443,7
8444,7
8445,8
8446,2
8447,4
8448,9
8449,7
8450,9
8451,0
8452,5
8453,6
8454,3
8455,2
8456,1
8457,9
8458,9
8459,2
8460,8
8461,9
8462,6
8463,1
8464,6
8465,7
8466,9
8467,8
8468,1
8469,1
8470,1
8471,8
8472,1
8473,4
8474,6
8475,6
8476,2
8477,4
8478,1
8479,9
8480,5
8481,5
8482,1
8483,3
8484,5
8485,7
8486,8
8487,7
8488,7
8489,8
8490,3
8491,6
8492,6
8493,1
8494,0
8495,0
8496,3
8497,7
8498,3
8499,2
8500,4
8501,6
8502,0
8503,2
8504,3
8505,0
8506,7
8507,6
8508,2
8509,9
8510,8
8511,0
8512,8
8513,4
8514,8
8515,9
8516,9
8517,2
8518,0
8519,1
8520,0
8521,1
8522,5
8523,1
8524,2
8525,1
8526,9
8527,2
8528,9
8529,6
8530,6
8531,1
8532,1
8533,6
8534,2
8535,2
8536,6
8537,8
8538,7
8539,6
8540,3
8541,3
8542,4
8543,1
8544,5
8545,2
8546,9
8547,6
8548,3
8549,6
8550,7
8551,2
8552,5
8553,7
8554,8
8555,7
8556,9
8557,2
8558,5
8559,0
8560,4
8561,8
8562,9
8563,7
8564,4
8565,3
8566,9
8567,4
8568,9
8569,0
8570,9
8571,0
8572,9
8573,9
8574,1
8575,6
8576,5
8577,6
8578,7
8579,1
8580,0
8581,6
8582,0
8583,8
8584,2
8585,4
8586,8
8587,3
8588,3
8589,9
8590,4
8591,2
8592,7
8593,5
8594,6
8595,1
